iknn,user_id,item_id,model
8.568483862425412,5548,3694,iknn
8.247849621797815,5548,944,iknn
40.402843104858455,5173,3694,iknn
22.487289473289525,5886,989,iknn
19.485785828657505,2606,331,iknn
18.147356915208427,2606,3694,iknn
17.254285236055324,2606,119,iknn
28.257641952889657,3768,944,iknn
9.31547098872817,4600,989,iknn
4.244020373719205,3450,944,iknn
4.092027770038044,3450,3694,iknn
23.375507407196153,3524,944,iknn
19.70789624963599,3524,119,iknn
19.402232735314936,3524,1617,iknn
14.443266115914456,3286,3694,iknn
10.084488068850895,3280,3694,iknn
9.836546738946165,3280,1279,iknn
5.865025895524725,3250,989,iknn
23.592524059017123,3542,3694,iknn
47.05860467796679,3761,2067,iknn
44.573115422403085,3761,796,iknn
23.774721120492618,3760,530,iknn
19.517933098495835,3760,2024,iknn
44.063569215956974,3717,3350,iknn
67.26080694837655,2793,331,iknn
23.382232910264385,2916,3694,iknn
19.817498613522133,2916,944,iknn
14.32134452278143,2899,1341,iknn
12.300496633170916,2899,1811,iknn
8.390863723573911,2661,3694,iknn
4.021198707842368,2669,2067,iknn
3.6775557399255234,2669,1354,iknn
4.868414585359957,97,944,iknn
4.2861298655139,97,331,iknn
9.19193920923249,2718,2646,iknn
8.781090818209238,2718,1811,iknn
7.860697159828582,3106,1279,iknn
43.917123884248404,3095,331,iknn
41.076527091708044,3095,1354,iknn
21.052018897329265,3196,3694,iknn
19.583595681292763,3196,944,iknn
23.970636069839813,3186,1341,iknn
24.583949537961107,2990,3350,iknn
21.27510818422126,3068,331,iknn
19.725625959409278,3068,119,iknn
18.08355334029335,3068,944,iknn
48.30136693143144,3015,944,iknn
38.06496030975929,2644,944,iknn
46.14127365027878,4676,1490,iknn
33.65737282761416,4654,3694,iknn
9.737788129004715,4713,2646,iknn
4.787097561374535,4734,331,iknn
21.92258491842363,4498,3694,iknn
49.739867258302525,5034,944,iknn
40.626599244561554,5034,1811,iknn
13.91394987848347,5053,3694,iknn
44.45816715250382,4817,3694,iknn
19.364880315447973,4837,2646,iknn
6.426966506495841,4836,944,iknn
8.668980538098117,4778,331,iknn
7.9168624495883755,4778,3694,iknn
7.705691796805873,4778,2602,iknn
25.002738690235457,4849,3694,iknn
21.568474902784708,4089,1811,iknn
9.679284002035539,4122,1371,iknn
20.32352197086229,3923,3694,iknn
18.123913120646122,3923,944,iknn
5.242712427667286,4328,1811,iknn
32.015327215503895,4321,3694,iknn
58.928810656197115,4226,944,iknn
54.884715949906855,4226,3350,iknn
4.9413970165570005,4204,3694,iknn
4.357127786006464,4204,944,iknn
18.236602080431457,4302,3350,iknn
66.24275362205495,4259,944,iknn
60.69904247953053,4259,331,iknn
54.7636184357924,4259,3694,iknn
33.418421763226256,4268,944,iknn
10.709707933208529,996,1279,iknn
10.386368437248354,996,3424,iknn
6.448540467636026,975,944,iknn
6.1578753865991445,975,3350,iknn
7.7485863970952575,826,2067,iknn
5.6564584700162355,940,2067,iknn
6.343686418787727,879,3694,iknn
6.629275871421346,896,3350,iknn
27.727348603215766,1305,331,iknn
23.459851313315372,1305,944,iknn
22.821528987187982,1305,3694,iknn
42.215149681136644,1263,3694,iknn
36.79642288054535,1263,331,iknn
26.254659726025384,1263,1617,iknn
22.501359458088285,1160,331,iknn
5.113875584839263,1234,1811,iknn
30.127520812660002,1246,944,iknn
40.55090250482965,1215,3694,iknn
40.09197991527612,1215,331,iknn
34.24463311474448,1215,944,iknn
90.69666554118523,408,331,iknn
64.96666736858845,408,2646,iknn
22.489512684581356,375,2646,iknn
21.703546531719294,375,331,iknn
107.71538825835714,435,944,iknn
89.65236453279414,435,3694,iknn
6.00516912575447,415,796,iknn
24.15182697042179,255,2646,iknn
12.656525712230163,496,3694,iknn
53.833568521742656,766,944,iknn
53.052165048247225,766,3694,iknn
48.752041455686445,766,2067,iknn
40.34016507456134,779,119,iknn
80.52659974895057,733,2646,iknn
60.50573695946681,733,2067,iknn
18.929585525722146,604,944,iknn
34.36157877857325,2242,3694,iknn
5.320748872058289,2251,1811,iknn
5.1790963180729745,2251,2646,iknn
21.081073927201523,2221,331,iknn
19.298805979642204,2221,3694,iknn
8.22718621468367,2217,944,iknn
48.64821822568473,2076,119,iknn
38.78429629873354,2076,1617,iknn
34.94220686393533,2076,3694,iknn
58.33847941481662,2086,944,iknn
49.73984909168525,2086,2646,iknn
14.873270700066016,2057,2646,iknn
141.4470988615976,2535,944,iknn
88.3604975507027,2535,1341,iknn
83.629442588005,2535,2646,iknn
20.190350186690186,2550,3350,iknn
42.50986582961279,2564,2067,iknn
40.82539977617091,2564,3694,iknn
39.342995567055034,2564,944,iknn
52.53279473556349,2625,944,iknn
5.703570463550428,2434,3694,iknn
40.85293505820425,1609,331,iknn
31.48652223415217,1609,3694,iknn
34.98582224037817,1622,944,iknn
23.54310728608648,1576,944,iknn
48.94098927528475,1583,3350,iknn
48.06622766411074,1684,331,iknn
46.483606029548184,1684,944,iknn
21.424233890109754,1703,3694,iknn
20.212293582788234,1490,119,iknn
19.53956081682355,1490,353,iknn
21.222528385098013,1938,3350,iknn
59.780230363823165,2009,944,iknn
46.05535555951876,2009,3694,iknn
46.63112354582025,2010,3694,iknn
40.20922813357879,2010,944,iknn
10.15686276458705,1986,3350,iknn
9.788179648123368,1986,2646,iknn
26.18071750815714,1756,2067,iknn
22.96363050826881,1756,331,iknn
8.788233378748863,1735,119,iknn
45.84328512991653,144,3694,iknn
38.941760918545505,144,1617,iknn
9.096862601491747,1844,989,iknn
8.158782394089101,1844,331,iknn
27.495564530187863,1865,2646,iknn
94.57407667202031,1805,331,iknn
7.278715684509732,5104,331,iknn
34.50866607823891,13,944,iknn
33.69656877809861,13,3694,iknn
31.07344715515922,13,2646,iknn
26.84089442388924,5392,3694,iknn
25.128764850824798,5392,331,iknn
24.15776724661315,5392,944,iknn
86.30452609014701,5463,3694,iknn
5.463016286396877,5638,1341,iknn
34.17981476620436,5108,3694,iknn
49.09017688251012,5612,3694,iknn
43.10146188603337,5612,331,iknn
42.78699936858442,5371,2646,iknn
38.92210573071585,5371,944,iknn
7.085274552886415,5373,3694,iknn
115.84319251207347,5785,3694,iknn
79.84659472163146,5785,119,iknn
79.24446241986992,5785,2646,iknn
78.08474806043132,5785,1617,iknn
4.745799249926923,5859,3694,iknn
24.73948409357459,5377,944,iknn
23.56531277350408,5377,2646,iknn
23.380737407601963,5377,331,iknn
104.81806516470108,5727,944,iknn
70.60315668390946,5727,3350,iknn
68.62888465715915,5727,1617,iknn
66.79398790023583,5073,944,iknn
66.6017383323883,5073,3694,iknn
16.862067653706756,5605,331,iknn
15.033840150978257,5605,3694,iknn
8.593682537812944,5755,331,iknn
26.116036546507598,5221,331,iknn
47.10978156137675,5254,331,iknn
20.588279337722863,1292,331,iknn
19.307686996997553,1292,119,iknn
56.18084216482137,5502,944,iknn
36.59369725202765,5502,119,iknn
34.85327265541242,1010,944,iknn
27.29863418189843,1010,1859,iknn
26.979322948643,1010,3694,iknn
63.38481547897594,3009,1617,iknn
60.18511947144081,3009,2646,iknn
60.05954532972204,3009,119,iknn
17.111704861216154,2316,3694,iknn
15.708087273529193,2316,944,iknn
15.218039333102231,2316,2646,iknn
93.84641407940846,2389,944,iknn
37.467633972861236,5070,944,iknn
7.3791013679994535,3460,1279,iknn
6.013526615361834,3460,1354,iknn
24.18110482218148,3525,119,iknn
19.674256186097036,3525,944,iknn
28.24239481986548,3486,331,iknn
25.067200391882537,3486,3694,iknn
7.67121757735143,3539,989,iknn
48.94525790219304,3362,3694,iknn
46.936619217234224,3362,1859,iknn
70.19142953339292,3765,331,iknn
9.291199167202159,3737,331,iknn
3.0619855073176665,3701,2067,iknn
1.9633533022080463,3852,331,iknn
11.565174307987373,3788,331,iknn
9.852654487899365,3788,3694,iknn
6.1979748537358015,3612,944,iknn
29.40711018895908,3660,331,iknn
27.087146186624498,3660,944,iknn
53.76371068074303,3656,1617,iknn
40.69042133992721,3629,119,iknn
37.794878788487665,3629,1248,iknn
28.52268982135378,3638,944,iknn
6.337207659077869,2830,796,iknn
69.27744451035892,2889,944,iknn
61.721138551650036,2889,3694,iknn
7.398011752620271,2675,3694,iknn
6.8109921132346205,2675,944,iknn
22.07041608085278,2758,944,iknn
21.003834793274425,2758,3694,iknn
63.446684780593614,2938,944,iknn
44.529161011287,2938,2067,iknn
30.28670275081825,2959,2067,iknn
41.62877610625884,4710,944,iknn
21.432427787785088,4622,1811,iknn
20.345675875749215,4622,3350,iknn
27.264028603015852,4528,3694,iknn
25.860820518153037,4528,944,iknn
22.12854152716976,4479,944,iknn
4.672931941717113,4601,331,iknn
12.692714631799985,4951,944,iknn
26.39101975230845,4937,3694,iknn
25.273382809618706,4937,331,iknn
6.269778740096688,5001,331,iknn
14.258892255081184,4990,1371,iknn
25.10794391127787,5018,2067,iknn
23.07734237454007,5018,331,iknn
20.68460012891271,5018,1617,iknn
30.639261927244156,4824,944,iknn
80.50391222018145,4790,3694,iknn
9.606548653125216,4859,331,iknn
11.628628208698167,4080,944,iknn
12.017942426743502,4050,3694,iknn
11.675764542735513,4050,331,iknn
11.334118240437736,4050,944,iknn
15.071928575208744,4024,944,iknn
13.764691275166674,4024,3694,iknn
41.454488181005445,4087,331,iknn
33.472971898227655,4087,1617,iknn
24.525525642443863,4139,944,iknn
17.28317873691175,4160,530,iknn
15.381485062985702,4160,1678,iknn
9.579435378747624,3906,2646,iknn
12.194146586277185,3886,1678,iknn
33.84183829849697,3889,1617,iknn
33.053310388100165,3889,944,iknn
29.369456079182083,3889,3694,iknn
27.945899911181186,3889,2602,iknn
10.53537215698466,4386,989,iknn
20.265629102698842,4320,530,iknn
3.5116961739562433,4393,494,iknn
3.1541060217702097,4393,3638,iknn
3.123707059840518,4393,1859,iknn
9.650613455692469,4441,944,iknn
41.2447385344779,4433,3350,iknn
12.711787809083052,4209,3694,iknn
12.603178347490173,4209,331,iknn
38.30980720491969,1092,2646,iknn
18.317129372587036,947,2646,iknn
15.955258044037064,947,3694,iknn
25.464994840705,890,3350,iknn
30.88669154940945,895,3694,iknn
30.264644995384533,895,2646,iknn
29.864222594903023,895,944,iknn
62.76176317615375,1401,1811,iknn
58.25523400282793,1401,1341,iknn
23.837956241193254,1112,331,iknn
22.652518668191217,1112,944,iknn
22.13814071273868,1112,119,iknn
20.91014681522135,1112,2646,iknn
4.813446287626397,1238,944,iknn
4.194439781939811,1238,331,iknn
5.654590946992684,460,2646,iknn
5.478970341520865,208,2067,iknn
5.001102272265651,208,796,iknn
4.832592198148079,208,1354,iknn
4.808002829364102,208,3418,iknn
26.668157530434186,223,3694,iknn
23.376883431551967,223,944,iknn
51.31294716317568,769,2646,iknn
22.91132159312508,726,944,iknn
19.160630038048403,726,331,iknn
53.75368262819224,540,3694,iknn
48.45554791013124,540,331,iknn
47.408579477796415,540,2067,iknn
10.599033274779744,527,989,iknn
15.34884854743414,524,331,iknn
4.558944580815674,633,2067,iknn
4.267406361622534,633,1279,iknn
10.037065861152314,582,989,iknn
9.90350378709578,606,331,iknn
9.78502658916916,606,989,iknn
25.91979364570565,592,331,iknn
18.1478115345884,2185,2067,iknn
26.405387399545955,2069,331,iknn
11.560890496364149,2038,3694,iknn
8.586993105194066,2059,1354,iknn
7.748783137382724,2059,1279,iknn
32.98897547583586,2408,331,iknn
32.18150881881918,1637,331,iknn
30.678638388259724,1704,3694,iknn
24.29789235670622,1704,331,iknn
14.840427057949132,1461,989,iknn
63.338082712623965,1475,331,iknn
30.217879594927417,1516,944,iknn
22.512766556277526,1929,3694,iknn
54.198381516065034,1934,944,iknn
46.975936328044746,1934,331,iknn
66.07116928895363,2025,944,iknn
36.75212177245908,1984,331,iknn
25.50001314967823,1984,1617,iknn
18.32783548411788,1725,3694,iknn
18.079345294286,1725,2646,iknn
35.34217022217296,1853,1279,iknn
16.694379429073226,5865,331,iknn
3.892586765910039,5345,331,iknn
27.257013810674394,4,3694,iknn
24.506250221677682,4,944,iknn
6.970025107553669,5911,331,iknn
6.799231937352804,5911,944,iknn
42.91583556920249,5107,944,iknn
33.559624505972856,5107,331,iknn
19.502305515983103,5340,3350,iknn
11.333829230436379,5541,2931,iknn
8.490122959799935,5182,989,iknn
41.77893557733372,5191,1811,iknn
34.800196090962245,5191,331,iknn
12.612921730240107,5289,2646,iknn
20.533210350336322,5470,944,iknn
18.66441361312044,5470,2646,iknn
17.422985417026023,5470,2067,iknn
10.93360320227893,5712,944,iknn
8.559759444533215,5712,331,iknn
7.640854590798522,5619,989,iknn
27.350341561174307,5783,331,iknn
51.34057232532038,6034,3694,iknn
13.340803525559725,5249,944,iknn
12.38947593811016,5249,331,iknn
8.67539668438487,5761,944,iknn
21.69696461570089,5072,944,iknn
20.690435933172743,5072,2067,iknn
52.876386722151004,5822,3694,iknn
44.56270644263659,2838,2646,iknn
14.390978208832642,3812,3694,iknn
12.038110534699893,1444,944,iknn
16.13664117653701,3331,944,iknn
14.945879382690224,3331,3694,iknn
6.342951686161291,2869,944,iknn
30.54563147520879,5047,331,iknn
25.70482037482197,5047,1617,iknn
23.45724031552724,5047,1248,iknn
22.542256362275275,5047,3172,iknn
41.580711295262105,350,331,iknn
31.345652988645025,350,3694,iknn
30.742847360873263,350,944,iknn
7.107397009579306,618,796,iknn
7.019419611796394,618,1279,iknn
38.422663820641816,4261,944,iknn
36.801797847458765,4261,3694,iknn
31.067104124159822,3464,331,iknn
22.84119624383779,3464,1617,iknn
8.993752215608929,3412,2646,iknn
31.003119746515527,3509,944,iknn
30.104824877007953,3509,3694,iknn
25.706595200182203,3509,1617,iknn
19.66574210517149,3538,3694,iknn
4.569183967262232,3505,3066,iknn
4.178585562300015,3505,944,iknn
3.568380731742888,3505,331,iknn
15.085212919471518,3503,331,iknn
14.687257278830355,3503,119,iknn
14.240136364678415,3503,944,iknn
44.04498655743231,3307,3694,iknn
4.47471371728718,3366,331,iknn
45.99721587516928,3839,2646,iknn
28.429172539515573,3847,331,iknn
26.07076096062487,3847,3694,iknn
60.92074537604998,3610,3694,iknn
53.925558400292225,3610,331,iknn
8.898341159014972,3552,3694,iknn
8.57467786604682,3552,796,iknn
44.868030509168676,3567,944,iknn
9.65942427062993,3663,530,iknn
8.862022707918271,3663,2024,iknn
22.668247688743463,3642,3694,iknn
8.413993439790843,2856,3350,iknn
19.245845996184112,90,1371,iknn
53.931775293401536,2720,1617,iknn
39.66155593723015,3133,331,iknn
35.8163847715905,3133,944,iknn
38.36256367496765,3156,3694,iknn
48.38779908094609,3124,331,iknn
32.985720043185644,3124,944,iknn
30.615839588412047,3124,3694,iknn
41.053363711240536,3176,944,iknn
7.529273117000467,3182,3694,iknn
3.5872394899561537,2955,3350,iknn
15.38067822260891,2966,944,iknn
7.5495769878498855,3025,1371,iknn
15.848893465311725,3030,944,iknn
10.47272057683228,3031,1279,iknn
9.279510371280391,3031,796,iknn
49.0133331472524,4679,331,iknn
45.402905120451976,4679,3694,iknn
27.79581999908811,4756,3694,iknn
63.599646815308304,4602,331,iknn
55.92603766821881,4602,1811,iknn
9.618163756431665,5011,3694,iknn
46.883565072196454,5009,1617,iknn
10.217825493773454,4847,3694,iknn
22.750353952699726,3932,119,iknn
20.624828388537104,3932,1617,iknn
50.389526770772456,3931,944,iknn
47.83625841444116,3931,3694,iknn
42.56614562111633,3931,2067,iknn
30.10858500859371,3896,944,iknn
27.294787421173265,3896,3694,iknn
108.80742168835211,4000,944,iknn
26.389779872067166,4370,331,iknn
25.163283403233347,4370,3694,iknn
7.7662841972306165,4434,2646,iknn
7.645232152869517,4434,944,iknn
11.26506556471569,4211,1354,iknn
60.79486207820623,4189,3694,iknn
59.63186748046275,4189,944,iknn
8.385709420782053,4272,868,iknn
5.8610062805768175,4272,1270,iknn
5.32384028576359,4272,331,iknn
83.68913538918771,1011,331,iknn
12.232971450773134,1021,989,iknn
8.844531407232756,954,331,iknn
6.9472365462690915,954,3694,iknn
35.625733476894915,1072,3350,iknn
31.52152375122708,1072,1341,iknn
86.70421613233387,839,331,iknn
60.43501173646795,839,2067,iknn
59.94411751491002,839,1811,iknn
50.143354220246515,815,331,iknn
47.748249498159545,815,944,iknn
29.791639226213185,889,2646,iknn
28.011998635447636,889,944,iknn
31.1518503490632,1274,944,iknn
24.520316402205157,1367,944,iknn
23.196482680241488,1367,331,iknn
19.338656099551454,1367,3694,iknn
7.083365591363339,1257,3350,iknn
6.175247162146289,1120,2646,iknn
6.129092010450344,1120,944,iknn
56.02391322466904,1110,2646,iknn
51.59476442861389,1110,331,iknn
14.405928937649794,379,3694,iknn
2.821692043287174,475,3600,iknn
39.29725571444195,297,1617,iknn
8.797422431662753,761,3350,iknn
22.05095761791806,743,331,iknn
47.28330739075661,621,3694,iknn
45.287912524281666,621,944,iknn
35.66515809315706,621,331,iknn
23.03793336426278,2258,331,iknn
14.951343353227083,2203,2646,iknn
34.24970428776153,2335,944,iknn
37.06901145442432,2274,2067,iknn
23.144598012201346,2182,1341,iknn
23.58506924462067,2534,3282,iknn
19.83310097487706,2534,944,iknn
21.084523746017577,2401,944,iknn
38.42917723866055,2489,2602,iknn
37.574536335130006,2489,1248,iknn
33.13844460582995,2489,944,iknn
47.0281275473353,2475,3694,iknn
42.39099949057938,2475,944,iknn
7.163196674495009,1412,1811,iknn
9.536409319425422,1889,989,iknn
8.384045668472922,1889,1371,iknn
28.273653319914605,1909,3350,iknn
12.619736629418043,1908,989,iknn
9.97828490351437,1905,331,iknn
9.915553454888826,1905,944,iknn
19.54639391068706,2020,1341,iknn
14.593005268188136,2020,3350,iknn
31.89942463443688,1761,944,iknn
18.008504227701497,1736,2067,iknn
46.18596035269966,1839,119,iknn
62.02535701614122,1825,3694,iknn
11.682440532914537,5303,3350,iknn
9.187011767917165,5303,530,iknn
22.2133079849665,5391,3350,iknn
23.04978814194224,5207,3694,iknn
33.940789768323754,7,331,iknn
22.73588541867173,5974,331,iknn
21.953623582103337,6021,1811,iknn
13.190687845453732,6,1678,iknn
26.468869584324327,5279,331,iknn
3.919241218845604,5714,1811,iknn
55.131663485123205,5732,3694,iknn
18.582160366854552,5559,3350,iknn
24.840525056643518,5931,944,iknn
22.860943019104536,5931,3694,iknn
11.367610723499512,5224,119,iknn
11.053304364355025,5224,331,iknn
29.88825986864584,5670,331,iknn
27.187705724054627,5670,3694,iknn
27.17376384132796,5670,944,iknn
12.668299589708301,883,3350,iknn
16.72512621384993,5924,331,iknn
17.258219734910092,1285,331,iknn
16.357370598811237,1285,944,iknn
62.50841781244526,2445,331,iknn
12.609953192698937,2505,331,iknn
65.65287050003984,2480,944,iknn
57.88981959252362,2480,3694,iknn
8.044727889573757,5707,989,iknn
7.811366936698868,5707,3256,iknn
40.009864852501515,1985,944,iknn
39.49663911691206,1985,331,iknn
11.018222194528931,1321,989,iknn
34.33829884347845,3521,944,iknn
33.99571512584716,3521,1617,iknn
17.789596206520876,3474,3694,iknn
16.919481583603748,3474,331,iknn
16.225912142707077,3474,944,iknn
22.69550868513334,3296,944,iknn
20.549372302707727,3273,3350,iknn
40.862829104597026,3348,944,iknn
38.504790349383995,3348,3694,iknn
38.26210980557357,3734,944,iknn
37.96390655469964,3734,3694,iknn
8.333281113907992,3703,1279,iknn
25.31884027427208,3813,3694,iknn
18.365844170716763,3805,1617,iknn
39.05844296214203,3551,331,iknn
60.13330311540645,3543,331,iknn
59.5669128139774,3543,944,iknn
16.753059795407626,3681,1371,iknn
5.713030179252864,2685,3694,iknn
47.958793393647866,2700,944,iknn
14.699834011939473,2656,1490,iknn
14.690570005207004,2656,1617,iknn
12.401630063005777,2777,2646,iknn
27.88255568846992,2936,1341,iknn
25.565171818111747,2936,1811,iknn
23.0957622519411,2936,331,iknn
14.1785035150332,3154,3350,iknn
34.862286702200265,3155,2067,iknn
28.89615125564775,3155,1859,iknn
44.61183691588927,3129,944,iknn
38.694944918505215,3129,3694,iknn
17.995386404590626,3092,3350,iknn
16.99626767452362,3092,989,iknn
9.314332432607953,3167,1811,iknn
26.227998402886662,2985,1811,iknn
26.13504260334431,2985,1341,iknn
47.851785981090295,2974,3694,iknn
14.559337874837356,3020,331,iknn
14.29257096501295,3020,1617,iknn
12.545956618537113,3020,944,iknn
34.262508802111526,3014,944,iknn
25.42528687039121,3014,3694,iknn
9.611518553368557,4646,331,iknn
45.147768807490706,4625,944,iknn
66.51463217292077,4705,944,iknn
56.081592293143935,4705,3694,iknn
25.341914226150237,4566,119,iknn
22.451672047534224,4566,1617,iknn
9.262191599575896,4580,331,iknn
8.687889038509992,4580,3694,iknn
23.58690470295554,4977,2067,iknn
23.234152677476516,4977,331,iknn
32.02441746205443,5025,331,iknn
29.218827152842753,5025,944,iknn
8.236901768437464,5013,1371,iknn
50.3059859963342,4798,119,iknn
30.74470016606077,4791,3694,iknn
30.143718361085256,4791,3350,iknn
17.395592593423682,4881,506,iknn
16.347909806290147,4881,1341,iknn
32.9363184264513,4028,3350,iknn
29.01277575138899,4028,944,iknn
39.79408188438418,4026,944,iknn
55.053525524303964,4143,331,iknn
23.965827342160953,4121,944,iknn
22.928243652126312,4121,1490,iknn
48.56752065149729,4118,1341,iknn
43.25869670764976,4118,331,iknn
42.13946650056073,4118,3694,iknn
40.65538155200195,4118,1811,iknn
19.346614007906837,3909,3694,iknn
16.85242735141692,3909,944,iknn
10.685972461954673,3910,2118,iknn
9.781471785004651,3910,619,iknn
6.1089909352999765,3942,331,iknn
52.750092377482176,4387,3694,iknn
46.9587029449639,4387,2646,iknn
44.58264748476955,4387,331,iknn
10.532557179079928,4342,3694,iknn
4.858121123531265,4181,331,iknn
73.94349331682818,4190,944,iknn
57.720694455553286,4190,1811,iknn
43.6973243398609,856,3694,iknn
32.68623173379359,917,944,iknn
31.01959363529548,917,331,iknn
17.089291892478514,918,1811,iknn
91.16313813681512,938,944,iknn
88.06907709471645,938,331,iknn
29.281374885353966,1298,2067,iknn
52.74402982033343,1254,944,iknn
31.42305676074725,1254,2646,iknn
58.06789727991378,189,2646,iknn
76.36664829760318,226,331,iknn
62.798347295027725,226,2646,iknn
23.24961193234457,267,3282,iknn
22.205376177404112,267,944,iknn
18.9540881472945,315,1341,iknn
36.45866183475001,321,3694,iknn
34.217345474749,321,944,iknn
76.84928741442276,269,944,iknn
60.695671521541115,269,331,iknn
5.3708209976036585,673,331,iknn
4.824160903803076,673,2602,iknn
59.09906534427977,521,2646,iknn
