als,user_id,item_id,model
0.8733405470848083,1627,3153,als
0.8592682480812073,1627,772,als
0.8998125195503235,2001,2862,als
0.8855077028274536,2001,3153,als
0.8853750824928284,2001,1316,als
0.7586045861244202,2001,3272,als
0.7545811533927917,2001,1811,als
0.7119401693344116,2001,1858,als
0.695690929889679,2001,1590,als
0.6427150964736938,2001,1831,als
0.6372467875480652,2001,1315,als
0.6321205496788025,2001,2086,als
0.6162596344947815,5644,2297,als
0.5234140157699585,5644,1039,als
0.5073536038398743,5644,183,als
0.5010576844215393,5644,1956,als
0.49492427706718445,5644,802,als
0.4812975823879242,5644,107,als
0.4574308395385742,5644,1615,als
0.4386659264564514,5644,2626,als
0.43322432041168213,5644,2510,als
0.4301627278327942,5644,1337,als
0.9713700413703918,5374,1536,als
0.8870432376861572,5374,1070,als
0.8795225620269775,5374,512,als
0.8362702131271362,5374,1725,als
0.7862398624420166,5374,760,als
0.7762545347213745,5374,2281,als
0.7308617830276489,5374,318,als
0.6658317446708679,5374,523,als
0.648850679397583,5374,2934,als
0.6260485053062439,5374,784,als
0.622402548789978,5969,534,als
0.6035025715827942,5969,3438,als
0.6022815704345703,5969,166,als
0.5959779024124146,5969,3367,als
0.5676949620246887,5969,1996,als
0.5663028955459595,5969,1655,als
0.5506544709205627,5969,3677,als
0.5327948331832886,5969,3597,als
0.5238432884216309,5969,3448,als
0.522494912147522,5969,1827,als
0.9099789261817932,5185,2054,als
0.7861242890357971,5185,2564,als
0.771007776260376,5185,2862,als
0.7629420757293701,5185,3529,als
0.7382758259773254,5185,1315,als
0.7308990955352783,5185,3448,als
0.7136926651000977,5185,3365,als
0.7016604542732239,5185,1560,als
0.7009894251823425,5185,2774,als
0.6968722343444824,5185,3013,als
1.0304070711135864,5803,1001,als
0.9791394472122192,5803,3227,als
0.9718901515007019,5803,2732,als
0.9641193747520447,5803,253,als
0.9480829834938049,5803,2256,als
0.9370971322059631,5803,1316,als
0.9262341260910034,5803,573,als
0.9199135899543762,5803,1279,als
0.9077199697494507,5803,3151,als
0.8997753262519836,5803,2673,als
0.9111648201942444,5259,2297,als
0.8933965563774109,5259,1560,als
0.8342125415802002,5259,3013,als
0.8180649280548096,5259,2956,als
0.7842888236045837,5259,3409,als
0.7737436294555664,5259,2256,als
0.7731683254241943,5259,2054,als
0.7193940877914429,5259,1811,als
0.6932535767555237,5259,1315,als
0.6764499545097351,5259,1086,als
0.9811083674430847,2606,1211,als
0.8846222758293152,2606,2128,als
0.84027099609375,2606,2468,als
0.8395941257476807,2606,1039,als
0.7811077237129211,2606,2250,als
0.7749252915382385,2606,1525,als
0.7649919986724854,2606,3036,als
0.7615801692008972,2606,1248,als
0.7367150187492371,2606,283,als
0.6842470765113831,2606,1546,als
0.6473385691642761,3457,3173,als
0.6012201905250549,3457,2265,als
0.600716233253479,3457,652,als
0.5667397975921631,3457,2073,als
0.5502963662147522,3457,3247,als
0.5474918484687805,3457,124,als
0.5295965075492859,3457,409,als
0.5166411995887756,3457,2148,als
0.5163282752037048,3457,138,als
0.5144287347793579,3457,1928,als
1.0721818208694458,1950,3234,als
1.056835651397705,1950,2366,als
1.0418193340301514,1950,2331,als
0.9785239100456238,1950,922,als
0.9740062952041626,1950,2470,als
0.9688838124275208,1950,3511,als
0.9565060138702393,1950,3022,als
0.9500478506088257,1950,584,als
0.9497455954551697,1950,2774,als
0.946889340877533,1950,1811,als
0.8091896772384644,3286,3694,als
0.7234921455383301,3286,1030,als
0.6973989009857178,3286,2297,als
0.6763601899147034,3286,1102,als
0.6617807745933533,3286,2342,als
0.6577776670455933,3286,3668,als
0.6576848030090332,3286,2626,als
0.6575184464454651,3286,3023,als
0.615262508392334,3286,12,als
0.6056653261184692,3286,971,als
0.7265869379043579,3250,2402,als
0.6354381442070007,3250,3600,als
0.5321967005729675,3250,1560,als
0.4970569908618927,3250,1470,als
0.4750000238418579,3250,132,als
0.4501471519470215,3250,3656,als
0.42692676186561584,3250,2068,als
0.4266454875469208,3250,1475,als
0.42630311846733093,3250,573,als
0.425361305475235,3250,1337,als
1.0817168951034546,3717,2480,als
0.9208589792251587,3717,3597,als
0.9097822308540344,3717,168,als
0.8860323429107666,3717,672,als
0.8835744857788086,3717,289,als
0.8835366368293762,3717,2186,als
0.8806986808776855,3717,2117,als
0.8773239254951477,3717,16,als
0.8704264760017395,3717,1033,als
0.8645752668380737,3717,3482,als
0.7568348050117493,3598,3050,als
0.743098258972168,3598,463,als
0.6655005216598511,3598,495,als
0.6284480094909668,3598,525,als
0.6274610161781311,3598,1747,als
0.6180623173713684,3598,2664,als
0.5840500593185425,3598,584,als
0.5787096619606018,3598,1300,als
0.5534960627555847,3598,2541,als
0.5509730577468872,3598,1078,als
0.8156654238700867,2899,37,als
0.812962532043457,2899,2528,als
0.7314473390579224,2899,3437,als
0.7257843017578125,2899,1807,als
0.7183254957199097,2899,1840,als
0.7022770643234253,2899,3474,als
0.7009648084640503,2899,2910,als
0.6972904801368713,2899,1765,als
0.687481164932251,2899,1811,als
0.687029242515564,2899,2402,als
0.6860335469245911,3145,1223,als
0.6142069101333618,3145,2862,als
0.5974945425987244,3145,1316,als
0.49269717931747437,3145,2327,als
0.4859205186367035,3145,3423,als
0.4621060788631439,3145,1583,als
0.4493909478187561,3145,463,als
0.446870893239975,3145,3529,als
0.4370872974395752,3145,2297,als
0.4313879609107971,3145,2664,als
1.1889867782592773,3095,732,als
1.1244900226593018,3095,1354,als
0.9879311919212341,3095,3125,als
0.9816824793815613,3095,1401,als
0.97084641456604,3095,2501,als
0.9696583151817322,3095,1186,als
0.968000054359436,3095,10,als
0.9480422139167786,3095,1913,als
0.9372441172599792,3095,237,als
0.9109446406364441,3095,3653,als
1.0080132484436035,3186,3474,als
0.927047848701477,3186,246,als
0.8726409673690796,3186,467,als
0.8715063333511353,3186,1341,als
0.8653672933578491,3186,2774,als
0.8641330003738403,3186,2281,als
0.8280975222587585,3186,3597,als
0.8174903988838196,3186,3402,als
0.7878901362419128,3186,3059,als
0.7794435620307922,3186,3448,als
1.0645943880081177,5034,3435,als
1.0364311933517456,5034,398,als
0.9592272639274597,5034,1007,als
0.9569719433784485,5034,2237,als
0.936323344707489,5034,1811,als
0.9229724407196045,5034,2616,als
0.8995987176895142,5034,1248,als
0.886221706867218,5034,933,als
0.8483559489250183,5034,2278,als
0.8476514220237732,5034,3238,als
0.687898576259613,5048,3423,als
0.536440908908844,5048,1279,als
0.5004436373710632,5048,2862,als
0.4930112957954407,5048,1583,als
0.49183303117752075,5048,169,als
0.4847927987575531,5048,3529,als
0.4786626994609833,5048,472,als
0.46280738711357117,5048,2297,als
0.43858978152275085,5048,3367,als
0.4382135570049286,5048,2387,als
1.142613410949707,5005,1216,als
1.097089171409607,5005,1375,als
0.9872531294822693,5005,2492,als
0.9716571569442749,5005,960,als
0.946851372718811,5005,2664,als
0.937465250492096,5005,751,als
0.9336810111999512,5005,1463,als
0.9251053929328918,5005,2210,als
0.9241535663604736,5005,1553,als
0.9042198657989502,5005,165,als
0.6412815451622009,4328,184,als
0.5678894519805908,4328,1615,als
0.5316871404647827,4328,1057,als
0.49270543456077576,4328,2070,als
0.47275787591934204,4328,367,als
0.4665682315826416,4328,2121,als
0.4505806565284729,4328,2457,als
0.4504222571849823,4328,613,als
0.4483576714992523,4328,3367,als
0.43548688292503357,4328,2165,als
0.9640092849731445,4259,508,als
0.9443260431289673,4259,3272,als
0.9443193078041077,4259,2960,als
0.9305903315544128,4259,2840,als
0.9273644685745239,4259,1831,als
0.9086897373199463,4259,2688,als
0.8899370431900024,4259,2528,als
0.8814989924430847,4259,863,als
0.8767762780189514,4259,2980,als
0.8726812601089478,4259,942,als
0.804004430770874,1234,452,als
0.6824259757995605,1234,2653,als
0.6477943658828735,1234,2664,als
0.6271172165870667,1234,1868,als
0.6087288856506348,1234,1337,als
0.603700578212738,1234,1376,als
0.5925111174583435,1234,1858,als
0.5797685384750366,1234,1545,als
0.5518435835838318,1234,528,als
0.5324292182922363,1234,2980,als
0.9709464907646179,1215,2617,als
0.9352682828903198,1215,785,als
0.9164036512374878,1215,106,als
0.8800481557846069,1215,2175,als
0.8414597511291504,1215,1543,als
0.8338004946708679,1215,3482,als
0.8257051110267639,1215,472,als
0.810965895652771,1215,3390,als
0.7820626497268677,1215,2136,als
0.7575185894966125,1215,650,als
0.8390061259269714,2221,2297,als
0.7891955375671387,2221,2757,als
0.7853856086730957,2221,2468,als
0.7833547592163086,2221,293,als
0.7720509767532349,2221,1337,als
0.7687594890594482,2221,331,als
0.7603119015693665,2221,650,als
0.7478447556495667,2221,640,als
0.7391175031661987,2221,2210,als
0.7226875424385071,2221,3694,als
1.145639419555664,2535,1493,als
1.1178745031356812,2535,15,als
1.0639772415161133,2535,1801,als
0.9929601550102234,2535,1850,als
0.9919375777244568,2535,2409,als
0.9785501956939697,2535,356,als
0.9737313985824585,2535,863,als
0.9709895253181458,2535,625,als
0.9579138159751892,2535,1936,als
0.9567886590957642,2535,2437,als
0.6692586541175842,2434,3013,als
0.5625225901603699,2434,2169,als
0.552647590637207,2434,1316,als
0.5350614190101624,2434,1223,als
0.48201653361320496,2434,3153,als
0.4663484990596771,2434,2908,als
0.4294903874397278,2434,2960,als
0.415852427482605,2434,1560,als
0.4149724841117859,2434,707,als
0.40815219283103943,2434,640,als
0.9871208071708679,1609,183,als
0.8118690252304077,1609,3349,als
0.7865808010101318,1609,2250,als
0.7631080150604248,1609,2603,als
0.751020073890686,1609,2281,als
0.7108043432235718,1609,1510,als
0.7014032006263733,1609,2338,als
0.6979372501373291,1609,398,als
0.6907297968864441,1609,563,als
0.683068037033081,1609,3049,als
0.9747912883758545,1684,476,als
0.9496961832046509,1684,1337,als
0.9121861457824707,1684,1289,als
0.9112617373466492,1684,2653,als
0.9095624685287476,1684,1070,als
0.8973981738090515,1684,1725,als
0.8942247629165649,1684,1652,als
0.8842125535011292,1684,617,als
0.8682981133460999,1684,1536,als
0.8232570886611938,1684,2222,als
0.9462985396385193,1938,124,als
0.8671886324882507,1938,305,als
0.8049583435058594,1938,883,als
0.7636224627494812,1938,3153,als
0.7614971995353699,1938,401,als
0.7602860331535339,1938,472,als
0.7552186250686646,1938,1316,als
0.7513155341148376,1938,2006,als
0.7430377006530762,1938,3402,als
0.7413393259048462,1938,2862,als
0.7927687168121338,1986,1887,als
0.7589995265007019,1986,1422,als
0.7125136852264404,1986,2370,als
0.7076683044433594,1986,467,als
0.7034617066383362,1986,1371,als
0.6987147331237793,1986,482,als
0.697356641292572,1986,3111,als
0.6622165441513062,1986,1633,als
0.6536829471588135,1986,1052,als
0.6011598110198975,1986,1668,als
0.924322783946991,1844,3311,als
0.8685442209243774,1844,1086,als
0.793233335018158,1844,2653,als
0.7687744498252869,1844,702,als
0.7652930021286011,1844,2814,als
0.7442786693572998,1844,1884,als
0.7114068269729614,1844,79,als
0.7053965926170349,1844,488,als
0.7001913785934448,1844,312,als
0.6906684041023254,1844,3187,als
0.6917412877082825,5638,2054,als
0.5796570777893066,5638,472,als
0.5727989673614502,5638,2528,als
0.5622680187225342,5638,3448,als
0.5116682052612305,5638,1887,als
0.5001575946807861,5638,3677,als
0.4641594886779785,5638,3402,als
0.46065619587898254,5638,37,als
0.41207462549209595,5638,2774,als
0.387912780046463,5638,2236,als
1.1651555299758911,5108,2688,als
0.8843991160392761,5108,2784,als
0.8422349095344543,5108,3418,als
0.827601432800293,5108,1337,als
0.8156700730323792,5108,36,als
0.8028475642204285,5108,813,als
0.8007459044456482,5108,183,als
0.7996541261672974,5108,1456,als
0.786592960357666,5108,3701,als
0.7814343571662903,5108,3692,als
0.6296149492263794,5859,2960,als
0.5520257949829102,5859,3051,als
0.5151158571243286,5859,361,als
0.5092017650604248,5859,902,als
0.5078026056289673,5859,3418,als
0.4822321832180023,5859,868,als
0.4700910747051239,5859,2745,als
0.4690314829349518,5859,3031,als
0.46392977237701416,5859,2140,als
0.4524608850479126,5859,304,als
0.9867574572563171,5727,3465,als
0.9765555262565613,5727,1012,als
0.9496874809265137,5727,2067,als
0.9458566308021545,5727,2129,als
0.9420527815818787,5727,138,als
0.9375669956207275,5727,2908,als
0.9245802164077759,5727,1044,als
0.9211945533752441,5727,3350,als
0.9203457832336426,5727,1323,als
0.9138171076774597,5727,2528,als
0.6382102966308594,5755,2210,als
0.625452995300293,5755,2603,als
0.6125672459602356,5755,463,als
0.5861788392066956,5755,476,als
0.5803847312927246,5755,2980,als
0.5691647529602051,5755,2757,als
0.5463611483573914,5755,1956,als
0.5298750996589661,5755,1211,als
0.508617639541626,5755,2630,als
0.5049440264701843,5755,2732,als
1.0530991554260254,2389,246,als
0.996081531047821,2389,2480,als
0.9828473925590515,2389,3660,als
0.9824550747871399,2389,1818,als
0.9759691953659058,2389,2354,als
0.965760350227356,2389,1099,als
0.9606831073760986,2389,680,als
0.9568095803260803,2389,2048,als
0.947149395942688,2389,3482,als
0.9454841613769531,2389,1615,als
0.9099234938621521,5718,1223,als
0.8421347737312317,5718,1543,als
0.8343585133552551,5718,1354,als
0.825636088848114,5718,2862,als
0.822515070438385,5718,3153,als
0.8092025518417358,5718,1279,als
0.8063910007476807,5718,1316,als
0.7977511882781982,5718,3423,als
0.777897834777832,5718,3022,als
0.7770609855651855,5718,2745,als
0.7904268503189087,3539,2370,als
0.7248522043228149,3539,989,als
0.5957885384559631,3539,1887,als
0.5769389271736145,3539,2256,als
0.5509661436080933,3539,3256,als
0.508018970489502,3539,1223,als
0.5003288984298706,3539,1371,als
0.49656596779823303,3539,3133,als
0.4927077293395996,3539,528,als
0.4820331633090973,3539,382,als
0.9983341693878174,3822,817,als
0.995232880115509,3822,1831,als
0.9406501054763794,3822,650,als
0.9075863361358643,3822,1560,als
0.9040074348449707,3822,304,als
0.8959988355636597,3822,2076,als
0.8931913375854492,3822,1033,als
0.8847022652626038,3822,1777,als
0.8840342164039612,3822,3489,als
0.8775067329406738,3822,1809,als
0.8686037659645081,2830,2557,als
0.8131674528121948,2830,320,als
0.6778901815414429,2830,2389,als
0.6388279795646667,2830,2488,als
0.6242459416389465,2830,772,als
0.5693630576133728,2830,1615,als
0.5237689018249512,2830,3131,als
0.5073978900909424,2830,2006,als
0.5055438876152039,2830,2967,als
0.4793255031108856,2830,2165,als
0.9465171694755554,3132,2256,als
0.840360164642334,3132,1615,als
0.7937950491905212,3132,2732,als
0.7348429560661316,3132,1315,als
0.7290393114089966,3132,2054,als
0.6909343004226685,3132,3448,als
0.6902183294296265,3132,1001,als
0.6708868741989136,3132,3382,als
0.6554788947105408,3132,2402,als
0.6479480266571045,3132,3402,als
0.9894607067108154,3234,3269,als
0.9716830253601074,3234,1615,als
0.9238247871398926,3234,1211,als
0.906606137752533,3234,1011,als
0.8735395669937134,3234,2664,als
0.8686824440956116,3234,3669,als
0.8672745823860168,3234,2054,als
0.8632795810699463,3234,3671,als
0.8565089106559753,3234,1583,als
0.8402137756347656,3234,3264,als
0.637515664100647,3860,2402,als
0.6200606822967529,3860,2068,als
0.49053335189819336,3860,3256,als
0.4835479259490967,3860,1560,als
0.47345399856567383,3860,2376,als
0.45222699642181396,3860,2370,als
0.44251322746276855,3860,3133,als
0.41479694843292236,3860,2256,als
0.4002383351325989,3860,186,als
0.3963029682636261,3860,2862,als
0.9895605444908142,4710,1184,als
0.921463668346405,4710,1723,als
0.9044051766395569,4710,817,als
0.8936848044395447,4710,1729,als
0.885070264339447,4710,617,als
0.8850624561309814,4710,966,als
0.8819301128387451,4710,2956,als
0.8707934617996216,4710,1560,als
0.8690903782844543,4710,166,als
0.8524134159088135,4710,2176,als
0.9685317277908325,4479,41,als
0.9318684935569763,4479,2339,als
0.931222140789032,4479,1184,als
0.9272082448005676,4479,2709,als
0.8536363244056702,4479,867,als
0.827326774597168,4479,2006,als
0.8047595024108887,4479,1186,als
0.8036423921585083,4479,3023,als
0.7854644060134888,4479,166,als
0.7852966785430908,4479,3367,als
0.6763981580734253,5001,1272,als
0.6662469506263733,5001,1545,als
0.6585339307785034,5001,3311,als
0.6375715136528015,5001,640,als
0.6307910084724426,5001,3335,als
0.6306094527244568,5001,3656,als
0.6303459405899048,5001,3000,als
0.6230728030204773,5001,1858,als
0.6219119429588318,5001,463,als
0.6013842821121216,5001,1216,als
0.6787798404693604,5010,120,als
0.5663115978240967,5010,1456,als
0.5477468371391296,5010,188,als
0.5004392266273499,5010,487,als
0.47247326374053955,5010,1560,als
0.4707585275173187,5010,183,als
0.46743980050086975,5010,1781,als
0.4476071000099182,5010,1404,als
0.4422971308231354,5010,1315,als
0.42399510741233826,5010,1932,als
1.062063217163086,4790,1548,als
1.0339771509170532,4790,3694,als
1.0299571752548218,4790,3692,als
0.9802336096763611,4790,208,als
0.9575444459915161,4790,2169,als
0.944502055644989,4790,1960,als
0.9444110989570618,4790,2256,als
0.9391177296638489,4790,1304,als
0.9384084939956665,4790,1583,als
0.9313609600067139,4790,707,als
0.9587504267692566,4080,3367,als
0.6921238899230957,4080,472,als
0.6877312660217285,4080,2054,als
0.669858992099762,4080,2297,als
0.6623802781105042,4080,2528,als
0.6521419286727905,4080,1560,als
0.6081973314285278,4080,640,als
0.5757232904434204,4080,3529,als
0.5715155005455017,4080,1956,als
0.5622162222862244,4080,2862,als
0.7241966128349304,4024,2409,als
0.7047850489616394,4024,1471,als
0.6832942962646484,4024,2603,als
0.66017085313797,4024,1039,als
0.6518226861953735,4024,1781,als
0.6502222418785095,4024,2980,als
0.6446034908294678,4024,2068,als
0.6255114078521729,4024,472,als
0.6029271483421326,4024,1699,als
0.5984233021736145,4024,3529,als
1.0795892477035522,4109,774,als
0.9607367515563965,4109,2626,als
0.9428988099098206,4109,799,als
0.9116759300231934,4109,2688,als
0.9101617336273193,4109,1328,als
0.9061149954795837,4109,3332,als
0.9011115431785583,4109,3215,als
0.8656359314918518,4109,2480,als
0.8517742156982422,4109,2340,als
0.8513756990432739,4109,212,als
0.5838287472724915,4393,990,als
0.4961044192314148,4393,2492,als
0.4540216028690338,4393,458,als
0.3744906187057495,4393,2745,als
0.36064618825912476,4393,2776,als
0.34939056634902954,4393,1946,als
0.3345821499824524,4393,399,als
0.3318308889865875,4393,3638,als
0.3220278322696686,4393,494,als
0.3182208240032196,4393,361,als
0.8009044528007507,4441,204,als
0.7164404988288879,4441,1652,als
0.7069278955459595,4441,318,als
0.6899818778038025,4441,2119,als
0.6646580100059509,4441,3489,als
0.6546797156333923,4441,2281,als
0.6503406763076782,4441,1070,als
0.644514799118042,4441,2763,als
0.6375298500061035,4441,3198,als
0.6235464215278625,4441,784,als
0.9507814645767212,895,1102,als
0.9438556432723999,895,3059,als
0.9327163696289062,895,1011,als
0.931175708770752,895,1039,als
0.9154531359672546,895,3142,als
0.893227756023407,895,3694,als
0.8899906277656555,895,3529,als
0.8470507264137268,895,1811,als
0.8376414775848389,895,22,als
0.8347355127334595,895,2570,als
0.6843685507774353,1325,3409,als
0.6494660973548889,1325,3013,als
0.6392025947570801,1325,2564,als
0.5733562111854553,1325,3153,als
0.5596542358398438,1325,472,als
0.5363863110542297,1325,1086,als
0.5266027450561523,1325,802,als
0.525071382522583,1325,312,als
0.516213595867157,1325,3529,als
0.49279212951660156,1325,640,als
0.9558954834938049,726,208,als
0.9009383320808411,726,1039,als
0.8415234088897705,726,109,als
0.8287195563316345,726,3262,als
0.8110365271568298,726,1960,als
0.7734320163726807,726,1746,als
0.7643172144889832,726,3317,als
0.7455265522003174,726,2817,als
0.7374014854431152,726,138,als
0.7254248261451721,726,785,als
0.877920925617218,2323,3409,als
0.7890782356262207,2323,169,als
0.7540141940116882,2323,2891,als
0.7335548400878906,2323,2882,als
0.7155402302742004,2323,3614,als
0.7025827169418335,2323,2510,als
0.7020387649536133,2323,3269,als
0.6909657120704651,2323,3151,als
0.6871808171272278,2323,3348,als
0.6867866516113281,2323,1638,als
0.7614243626594543,1414,2862,als
0.7490506172180176,1414,1543,als
0.7145905494689941,1414,3423,als
0.6160208582878113,1414,1403,als
0.5882244110107422,1414,463,als
0.5876547694206238,1414,1453,als
0.581562340259552,1414,779,als
0.5672323703765869,1414,3023,als
0.5247570872306824,1414,513,als
0.5178460478782654,1414,3402,als
0.8816908001899719,1929,428,als
0.8625322580337524,1929,1315,als
0.8611584305763245,1929,768,als
0.8152743577957153,1929,2370,als
